,name_json,source,layer,lat,lon,validtime_start,validtime_end,addendum_json_details,street
282,,atlas_jacoubet_1836,street,48.8620073067012,2.352742231228613,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue Du Maure
283,,atlas_jacoubet_1836,street,48.86011018573236,2.3520838056259326,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue Du Poirier
284,,atlas_jacoubet_1836,street,48.85205044379778,2.345176534476435,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue Des Prêtres
285,,atlas_jacoubet_1836,street,48.846656350076934,2.3483150914886206,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue Des Prêtres
286,,atlas_jacoubet_1836,street,48.85914723677809,2.341646702585023,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue Des Prêtres
287,,atlas_jacoubet_1836,street,48.85421473223642,2.3603918067330905,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue Des Prêtres
288,,atlas_jacoubet_1836,street,48.873372479810634,2.34909361321312,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Passage Violet
289,,atlas_jacoubet_1836,street,48.847495382813705,2.3134476502731043,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue Des Accacias
290,,atlas_jacoubet_1836,street,48.872353487444684,2.3454545119614894,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue Bergère
291,,atlas_jacoubet_1836,street,48.86692938498231,2.3343596779005096,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue Ventadour
292,,atlas_jacoubet_1836,street,48.84437623897186,2.3731308908813533,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue De Bercy
293,,atlas_jacoubet_1836,street,48.85674657381124,2.356247234169539,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue De Bercy
294,,atlas_jacoubet_1836,street,48.85218473070475,2.348078655873613,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue De La Bucherie
295,,atlas_jacoubet_1836,street,48.86558198373585,2.289554200650006,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue Bouquet Des Champs
296,,atlas_jacoubet_1836,street,48.876369397358964,2.339122959057007,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue Flã©Chier
297,,atlas_jacoubet_1836,street,48.86888836200016,2.3341118038294253,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue Neuve Saint-Augustin
298,,atlas_jacoubet_1836,street,48.83898778012898,2.353568183466493,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue Du Fer À Moulin
299,,atlas_jacoubet_1836,street,48.849511290054764,2.3516557837738987,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue De Pontoise
300,,atlas_jacoubet_1836,street,48.86232357066594,2.3432334789044673,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue De Vannes
301,,atlas_jacoubet_1836,street,48.86123166060429,2.340479904782366,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue D'Angevilliers
302,,atlas_jacoubet_1836,street,48.8485992166489,2.377079439369594,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue Trouvée
303,,atlas_jacoubet_1836,street,48.87763243530014,2.3656296562621892,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue Des Morts
304,,atlas_jacoubet_1836,street,48.84987856617386,2.3788488233442333,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue Lenoir
305,,atlas_jacoubet_1836,street,48.86092860527513,2.3457909216875055,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue Lenoir
306,,atlas_jacoubet_1836,street,48.850300200132274,2.335918250397363,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue Garancière
307,,atlas_jacoubet_1836,street,48.86438983431125,2.34616512158446,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Impasse De La Bouteille
308,,atlas_jacoubet_1836,street,48.85177742762359,2.3538929268885807,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Quai D'Orléans
309,,atlas_jacoubet_1836,street,48.85774084089975,2.3469111499094595,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue Pierre Ã  Poisson
310,,atlas_jacoubet_1836,street,48.85348318604029,2.357243144059172,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Quai Des Ormes
311,,atlas_jacoubet_1836,street,48.87650987905298,2.3703077208098584,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue Claude Villefosse
312,,atlas_jacoubet_1836,street,48.87004542127643,2.296339548936325,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue Du Chemin De Versailles
313,,atlas_jacoubet_1836,street,48.834062135877616,2.3557528128829484,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue Des Vignes
314,,atlas_jacoubet_1836,street,48.87183168050996,2.2992342170735816,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue Des Vignes
315,,atlas_jacoubet_1836,street,48.87260333259093,2.3292008099334414,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue Trudon
316,,atlas_jacoubet_1836,street,48.851724747778846,2.3361193917319985,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue Lobineau
317,,atlas_jacoubet_1836,street,48.849778009329086,2.338124968534411,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue Regnard
318,,atlas_jacoubet_1836,street,48.86154353747786,2.3533908477681718,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue Beaubourg
319,,atlas_jacoubet_1836,street,48.85438564419279,2.349237441348011,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue Des Deux Ermites
320,,atlas_jacoubet_1836,street,48.8462308278186,2.349027480313343,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue Descartes
321,,atlas_jacoubet_1836,street,48.86743704932323,2.334627800746378,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue Méluil
322,,atlas_jacoubet_1836,street,48.85582541833653,2.3547851596779545,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue Du Pourtour
323,,atlas_jacoubet_1836,street,48.867378692752666,2.356425678370642,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue Du Vertbois
324,,atlas_jacoubet_1836,street,48.86341988877318,2.3427038484596463,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue Sartine
325,,atlas_jacoubet_1836,street,48.8528814893327,2.340642334868007,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue De L'Éperon
326,,atlas_jacoubet_1836,street,48.87016756123726,2.376068148185019,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Rue De L'Orillon
327,,atlas_jacoubet_1836,street,48.866732490617366,2.3396909241927593,1827,1836,"{""title"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte, 1827-1836."", ""reference"": ""https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858369"", ""description"": ""Atlas général de la Ville, des faubourgs et des monuments de Paris : 1836 / par Th. Jacoubet, architecte... ; gravé par Bonnet ; dédié et présenté à M. le Comte de Chabrol de Volvic, Conseiller d'Etat, Préfet du Département de la Seine ; écrit par Hacq. graveur du Dépot de la Guerre.""}",Passage Vivienne
